Order_ID,Transaction_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Revenue_Corrected,Cost,Profit_Corrected,Profit_Status
3318,1319,Men,Training,Flex Trainer,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
3319,1320,Women,Running,Air Zoom,XL,2,6109.1,0.37,7697.47,01-08-2024,Retail,Mumbai,-855.27,7697.47,8552.74,-855.27,Loss
3320,1321,Kids,Basketball,Air Jordan,L,2,8046.47,0.05,15288.29,01-08-2024,Online,Kolkata,4023.23,15288.29,11265.06,4023.23,Profit
3321,1322,Kids,Soccer,Tiempo Legend,M,4,4986.67,1.07,-1396.27,01-08-2024,Retail,Mumbai,-15358.95,-1396.27,13962.68,-15358.95,Loss
3322,1323,Men,Training,Metcon 7,M,2,6110.03,0.62,4643.62,28-08-2023,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
3323,1324,Men,Running,Air Zoom,L,2,8130.74,0.07,15123.18,01-01-2024,Retail,Delhi,3740.14,15123.18,11383.04,3740.14,Profit
3324,1325,Women,Lifestyle,Dunk Low,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
3325,1326,Kids,Basketball,LeBron 20,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
3326,1327,Men,Training,SuperRep Go,M,2,6110.03,0.88,1466.41,01-08-2024,Online,Mumbai,-7087.63,1466.41,8554.04,-7087.63,Loss
3327,1328,Men,Training,Flex Trainer,12,3,6110.03,0.62,6965.43,01-08-2024,Online,Bangalore,-5865.63,6965.43,12831.06,-5865.63,Loss
3328,1329,Women,Soccer,Phantom GT,L,2,6110.03,0.25,9165.04,01-08-2024,Online,Pune,611,9165.04,8554.04,611,Profit
3329,1330,Kids,Training,ZoomX Invincible,M,2,6110.03,0.62,4643.62,28-04-2024,Retail,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
3330,1331,Women,Training,Metcon 7,M,2,6110.03,0.85,1833.01,01-08-2024,Online,Kolkata,-6721.03,1833.01,8554.04,-6721.03,Loss
3331,1332,Kids,Soccer,Phantom GT,L,2,9040.55,0.62,6870.82,01-08-2024,Retail,Mumbai,-5785.95,6870.82,12656.77,-5785.95,Loss
3332,1333,Men,Training,SuperRep Go,L,2,3106.54,0.62,2360.97,01-08-2024,Retail,Pune,-1988.19,2360.97,4349.16,-1988.19,Loss
3333,1334,Kids,Training,SuperRep Go,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
3334,1335,Kids,Soccer,Tiempo Legend,L,3,2471.71,0.62,2817.75,14-11-2023,Online,Mumbai,-2372.84,2817.75,5190.59,-2372.84,Loss
3335,1336,Men,Soccer,Premier III,L,2,3138.53,0.62,2385.28,17-08-2024,Retail,Delhi,-2008.66,2385.28,4393.94,-2008.66,Loss
3336,1337,Kids,Running,React Infinity,XL,2,4334.53,0.62,3294.24,01-08-2024,Online,Hyderabad,-2774.1,3294.24,6068.34,-2774.1,Loss
3337,1338,Men,Training,ZoomX Invincible,L,4,6110.03,0.62,9287.25,10-10-2024,Online,Delhi,-7820.83,9287.25,17108.08,-7820.83,Loss
3338,1339,Women,Training,ZoomX Invincible,L,2,6110.03,1.24,-2932.81,01-08-2024,Online,Kolkata,-11486.85,-2932.81,8554.04,-11486.85,Loss
3339,1340,Men,Lifestyle,Air Force 1,L,2,6656.01,0.62,5058.57,01-08-2024,Retail,Delhi,-4259.84,5058.57,9318.41,-4259.84,Loss
3340,1341,Kids,Soccer,Premier III,M,3,3248.74,0.62,3703.56,01-08-2024,Retail,Mumbai,-3118.79,3703.56,6822.35,-3118.79,Loss
3341,1342,Kids,Training,Metcon 7,8,3,8387.99,0.62,9562.31,23-03-2024,Online,Bangalore,-8052.47,9562.31,17614.78,-8052.47,Loss
2037,1343,Women,Lifestyle,Dunk Low,12,4,6110.03,1.23,-5621.23,11-04-2025,Online,Delhi,-22729.31,-5621.23,17108.08,-22729.31,Loss
3343,1344,Kids,Basketball,Air Jordan,L,3,9405.77,0.62,10722.58,01-08-2024,Retail,Hyderabad,-9029.54,10722.58,19752.12,-9029.54,Loss
3344,1345,Kids,Soccer,Mercurial Superfly,12,2,8217.37,1.06,-986.08,01-08-2024,Retail,Hyderabad,-12490.4,-986.08,11504.32,-12490.4,Loss
2048,1346,Men,Lifestyle,Blazer Mid,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
3346,1347,Kids,Training,SuperRep Go,12,4,6110.03,0.15,20774.1,01-08-2024,Retail,Delhi,3666.02,20774.1,17108.08,3666.02,Profit
3347,1348,Men,Training,ZoomX Invincible,L,2,4389.44,0.62,3335.97,01-08-2024,Online,Mumbai,-2809.25,3335.97,6145.22,-2809.25,Loss
3348,1349,Women,Soccer,Mercurial Superfly,9,2,2114.86,0.62,1607.29,01-08-2024,Online,Hyderabad,-1353.51,1607.29,2960.8,-1353.51,Loss
3349,1350,Men,Training,ZoomX Invincible,M,0,8180.92,1.25,0,01-08-2024,Retail,Hyderabad,0,0,0,0,Break-even
3350,1351,Women,Basketball,Zoom Freak,L,2,6110.03,0.48,6354.43,01-08-2024,Online,Bangalore,-2199.61,6354.43,8554.04,-2199.61,Loss
3351,1352,Men,Training,SuperRep Go,L,2,5319.24,0.48,5532.01,01-08-2024,Online,Kolkata,-1914.93,5532.01,7446.94,-1914.93,Loss
3352,1353,Women,Training,SuperRep Go,9,2,6622.41,0.23,10198.51,01-08-2024,Retail,Pune,927.14,10198.51,9271.37,927.14,Profit
2028,1354,Men,Basketball,Kyrie Flytrap,7,4,2824.55,0.62,4293.32,01-08-2024,Online,Delhi,-3615.42,4293.32,7908.74,-3615.42,Loss
3354,1355,Men,Lifestyle,Dunk Low,L,2,6110.03,0.4,7332.04,01-08-2024,Retail,Kolkata,-1222,7332.04,8554.04,-1222,Loss
3355,1356,Kids,Basketball,LeBron 20,6,0,7781.4,1.14,0,01-08-2024,Online,Pune,0,0,0,0,Break-even
3356,1357,Women,Soccer,Tiempo Legend,M,4,6110.03,0.62,9287.25,01-08-2024,Online,Mumbai,-7820.83,9287.25,17108.08,-7820.83,Loss
3357,1358,Kids,Training,Flex Trainer,M,4,6206.45,0.5,12412.9,01-08-2024,Online,Delhi,-4965.16,12412.9,17378.06,-4965.16,Loss
3358,1359,Men,Basketball,Kyrie Flytrap,M,2,6110.03,0.43,6965.43,01-08-2024,Online,Hyderabad,-1588.61,6965.43,8554.04,-1588.61,Loss
3359,1360,Kids,Basketball,LeBron 20,L,2,9362.81,1.16,-2996.1,01-08-2024,Retail,Mumbai,-16104.03,-2996.1,13107.93,-16104.03,Loss
3360,1361,Women,Training,Metcon 7,M,4,6110.03,0.06,22973.71,31-07-2024,Online,Bangalore,5865.63,22973.71,17108.08,5865.63,Profit
3361,1362,Women,Basketball,LeBron 20,XL,0,6110.03,0.62,0,01-08-2024,Retail,Bangalore,0,0,0,0,Break-even
3362,1363,Men,Lifestyle,Air Force 1,L,2,6110.03,0.62,4643.62,10-03-2024,Retail,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
3363,1364,Women,Basketball,Kyrie Flytrap,L,3,6110.03,0.6,7332.04,01-08-2024,Online,Bangalore,-5499.02,7332.04,12831.06,-5499.02,Loss
3364,1365,Kids,Soccer,Premier III,M,2,6110.03,0.24,9287.25,01-08-2024,Online,Pune,733.21,9287.25,8554.04,733.21,Profit
3365,1366,Kids,Running,Air Zoom,M,2,6110.03,0.95,611,01-08-2024,Retail,Pune,-7943.04,611,8554.04,-7943.04,Loss
3366,1367,Men,Basketball,LeBron 20,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2029,1368,Kids,Training,Metcon 7,L,2,6548.87,0.2,10478.19,01-08-2024,Online,Kolkata,1309.77,10478.19,9168.42,1309.77,Profit
3368,1369,Women,Training,Flex Trainer,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
3369,1370,Men,Running,React Infinity,L,2,5103.34,0.05,9696.35,27-09-2024,Online,Kolkata,2551.67,9696.35,7144.68,2551.67,Profit
3370,1371,Women,Basketball,Air Jordan,XL,2,3328.45,0.62,2529.62,01-08-2024,Retail,Bangalore,-2130.21,2529.62,4659.83,-2130.21,Loss
3371,1372,Men,Training,Flex Trainer,XL,1,2636.01,0.62,1001.68,01-08-2024,Retail,Delhi,-843.53,1001.68,1845.21,-843.53,Loss
3372,1373,Kids,Basketball,Kyrie Flytrap,M,2,6110.03,0.77,2810.61,01-08-2024,Online,Delhi,-5743.43,2810.61,8554.04,-5743.43,Loss
3373,1374,Kids,Training,SuperRep Go,8,2,6110.03,0.76,2932.81,01-08-2024,Retail,Pune,-5621.23,2932.81,8554.04,-5621.23,Loss
3374,1375,Men,Training,Flex Trainer,M,4,4500.96,0.62,6841.46,01-08-2024,Online,Pune,-5761.23,6841.46,12602.69,-5761.23,Loss
3375,1376,Kids,Running,Free RN,M,0,2134.23,0.62,0,01-08-2024,Online,Bangalore,0,0,0,0,Break-even
3376,1377,Kids,Soccer,Phantom GT,6,2,6110.03,0.62,4643.62,01-08-2024,Retail,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
3377,1378,Men,Basketball,Kyrie Flytrap,M,0,6110.03,0.38,0,01-08-2024,Online,Hyderabad,0,0,0,0,Break-even
3378,1379,Kids,Soccer,Phantom GT,XL,1,3642.74,0.62,1384.24,01-08-2024,Online,Kolkata,-1165.68,1384.24,2549.92,-1165.68,Loss
3379,1380,Men,Basketball,Air Jordan,L,2,5000.49,0.86,1400.14,23-10-2024,Retail,Pune,-5600.55,1400.14,7000.69,-5600.55,Loss
3380,1381,Women,Basketball,Kyrie Flytrap,L,2,2557.29,0.62,1943.54,01-08-2024,Online,Mumbai,-1636.67,1943.54,3580.21,-1636.67,Loss
3381,1382,Men,Training,ZoomX Invincible,L,1,6110.03,0.62,2321.81,23-02-2024,Retail,Mumbai,-1955.21,2321.81,4277.02,-1955.21,Loss
3382,1383,Men,Basketball,LeBron 20,XL,2,9187.23,0.62,6982.29,01-08-2024,Retail,Hyderabad,-5879.83,6982.29,12862.12,-5879.83,Loss
3383,1384,Women,Lifestyle,Air Force 1,XL,2,6110.03,0.62,4643.62,01-08-2024,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
3384,1385,Women,Basketball,Air Jordan,10,2,6110.03,0.27,8920.64,01-08-2024,Retail,Bangalore,366.6,8920.64,8554.04,366.6,Profit
3385,1386,Men,Training,ZoomX Invincible,L,2,9019.91,0.62,6855.13,21-03-2025,Online,Hyderabad,-5772.74,6855.13,12627.87,-5772.74,Loss
3386,1387,Women,Soccer,Phantom GT,8,2,9212.82,1.09,-1658.31,01-08-2024,Retail,Hyderabad,-14556.26,-1658.31,12897.95,-14556.26,Loss
3387,1388,Men,Soccer,Phantom GT,10,4,6110.03,1.07,-1710.81,21-06-2025,Retail,Bangalore,-18818.89,-1710.81,17108.08,-18818.89,Loss
3388,1389,Women,Running,Free RN,7,2,4042.33,0.62,3072.17,01-08-2024,Online,Pune,-2587.09,3072.17,5659.26,-2587.09,Loss
3389,1390,Women,Running,Air Zoom,M,3,9764.91,0.62,11132,04-04-2025,Online,Mumbai,-9374.31,11132,20506.31,-9374.31,Loss
2044,1391,Kids,Soccer,Premier III,XL,3,2068.95,0.81,1179.3,01-08-2024,Retail,Delhi,-3165.49,1179.3,4344.79,-3165.49,Loss
3391,1392,Women,Soccer,Mercurial Superfly,M,2,6110.03,0.62,4643.62,14-11-2023,Retail,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
3392,1393,Kids,Lifestyle,Dunk Low,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
3393,1394,Kids,Basketball,Air Jordan,M,2,6110.03,0.68,3910.42,01-08-2024,Online,Bangalore,-4643.62,3910.42,8554.04,-4643.62,Loss
3394,1395,Kids,Lifestyle,Dunk Low,XL,1,6110.03,0.62,2321.81,01-08-2024,Online,Hyderabad,-1955.21,2321.81,4277.02,-1955.21,Loss
3395,1396,Women,Running,Free RN,L,3,6110.03,0.62,6965.43,01-08-2024,Online,Mumbai,-5865.63,6965.43,12831.06,-5865.63,Loss
3396,1397,Kids,Running,Free RN,L,2,6325.01,0.62,4807.01,01-08-2024,Retail,Bangalore,-4048,4807.01,8855.01,-4048,Loss
3397,1398,Women,Lifestyle,Dunk Low,M,2,9972.81,0.62,7579.34,01-08-2024,Online,Mumbai,-6382.59,7579.34,13961.93,-6382.59,Loss
3398,1399,Men,Basketball,LeBron 20,XL,2,2082.49,0.62,1582.69,27-08-2023,Retail,Kolkata,-1332.8,1582.69,2915.49,-1332.8,Loss
3399,1400,Women,Basketball,LeBron 20,6,2,4507.45,0.62,3425.66,01-08-2024,Online,Hyderabad,-2884.77,3425.66,6310.43,-2884.77,Loss
3400,1401,Kids,Lifestyle,Waffle One,M,2,6110.03,0.23,9409.45,01-08-2024,Retail,Hyderabad,855.41,9409.45,8554.04,855.41,Profit
3401,1402,Kids,Basketball,Zoom Freak,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
3402,1403,Women,Running,Pegasus Turbo,L,2,9706.84,0.03,18831.27,01-08-2024,Online,Pune,5241.69,18831.27,13589.58,5241.69,Profit
3403,1404,Kids,Training,Flex Trainer,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
3404,1405,Kids,Basketball,Zoom Freak,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
3405,1406,Women,Lifestyle,Dunk Low,M,0,9986.17,1.04,0,04-01-2025,Online,Kolkata,0,0,0,0,Break-even
3406,1407,Women,Basketball,Zoom Freak,10,2,6110.03,1.06,-733.2,01-08-2024,Online,Bangalore,-9287.24,-733.2,8554.04,-9287.24,Loss
3407,1408,Women,Lifestyle,Air Force 1,11,0,5704.39,1.11,0,01-08-2024,Retail,Delhi,0,0,0,0,Break-even
3408,1409,Men,Basketball,Air Jordan,XL,2,6110.03,0.62,4643.62,01-08-2024,Retail,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
3409,1410,Kids,Running,Air Zoom,M,1,6312.01,0.3,4418.41,01-08-2024,Retail,Delhi,0,4418.41,4418.41,0,Break-even
3410,1411,Kids,Running,Free RN,L,0,6110.03,0.62,0,01-08-2024,Retail,Hyderabad,0,0,0,0,Break-even
3411,1412,Kids,Soccer,Mercurial Superfly,9,0,6110.03,0.62,0,01-08-2024,Retail,Pune,0,0,0,0,Break-even
3412,1413,Men,Training,Flex Trainer,XL,2,6983.68,0.62,5307.6,01-08-2024,Online,Hyderabad,-4469.55,5307.6,9777.15,-4469.55,Loss
3413,1414,Kids,Soccer,Phantom GT,XL,2,6110.03,0.62,4643.62,31-07-2023,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
3414,1415,Men,Lifestyle,Dunk Low,7,4,9996.22,0.62,15194.25,01-08-2024,Online,Mumbai,-12795.17,15194.25,27989.42,-12795.17,Loss
3415,1416,Kids,Basketball,Air Jordan,L,2,6165.08,0.62,4685.46,06-03-2024,Online,Hyderabad,-3945.65,4685.46,8631.11,-3945.65,Loss
3416,1417,Men,Soccer,Phantom GT,XL,2,8954.59,0.33,11999.15,01-08-2024,Retail,Hyderabad,-537.28,11999.15,12536.43,-537.28,Loss
3417,1418,Men,Basketball,LeBron 20,XL,2,5700.61,0.62,4332.46,01-08-2024,Online,Kolkata,-3648.39,4332.46,7980.85,-3648.39,Loss
3418,1419,Men,Soccer,Tiempo Legend,M,1,6110.03,1.24,-1466.41,01-08-2024,Retail,Bangalore,-5743.43,-1466.41,4277.02,-5743.43,Loss
3419,1420,Kids,Training,SuperRep Go,L,4,6110.03,0.92,1955.21,01-08-2024,Online,Mumbai,-15152.87,1955.21,17108.08,-15152.87,Loss
3420,1421,Women,Soccer,Premier III,L,1,3395.24,0.62,1290.19,01-08-2024,Online,Delhi,-1086.48,1290.19,2376.67,-1086.48,Loss
3421,1422,Women,Basketball,Zoom Freak,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
3422,1423,Kids,Training,Metcon 7,XL,2,3197.01,0.62,2429.73,18-01-2024,Retail,Hyderabad,-2046.08,2429.73,4475.81,-2046.08,Loss
3423,1424,Kids,Basketball,Kyrie Flytrap,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
3424,1425,Women,Training,SuperRep Go,M,2,7007.84,0.32,9530.66,01-08-2024,Online,Mumbai,-280.32,9530.66,9810.98,-280.32,Loss
3425,1426,Women,Lifestyle,Dunk Low,L,2,2276.09,0.62,1729.83,01-08-2024,Online,Kolkata,-1456.7,1729.83,3186.53,-1456.7,Loss
3426,1427,Men,Running,Free RN,L,2,8124.38,1.16,-2599.8,01-08-2024,Online,Delhi,-13973.93,-2599.8,11374.13,-13973.93,Loss
3427,1428,Men,Running,Pegasus Turbo,8,1,6110.03,0.62,2321.81,01-08-2024,Retail,Mumbai,-1955.21,2321.81,4277.02,-1955.21,Loss
3428,1429,Women,Basketball,Air Jordan,6,1,2825.86,0.23,2175.91,01-08-2024,Online,Bangalore,197.81,2175.91,1978.1,197.81,Profit
3429,1430,Men,Soccer,Premier III,10,0,6110.03,0.62,0,01-08-2024,Retail,Delhi,0,0,0,0,Break-even
3430,1431,Men,Training,Flex Trainer,M,2,7036.03,0.62,5347.38,01-08-2024,Online,Bangalore,-4503.06,5347.38,9850.44,-4503.06,Loss
3431,1432,Women,Training,Metcon 7,L,2,6110.03,0.96,488.8,01-08-2024,Retail,Delhi,-8065.24,488.8,8554.04,-8065.24,Loss
3432,1433,Kids,Basketball,Kyrie Flytrap,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
2028,1434,Kids,Lifestyle,Waffle One,XL,0,6110.03,0.95,0,01-08-2024,Online,Delhi,0,0,0,0,Break-even
3434,1435,Kids,Basketball,Air Jordan,XL,2,8741.65,0.62,6643.65,01-08-2024,Online,Delhi,-5594.66,6643.65,12238.31,-5594.66,Loss
3435,1436,Men,Training,SuperRep Go,L,4,6110.03,0.62,9287.25,01-08-2024,Online,Delhi,-7820.83,9287.25,17108.08,-7820.83,Loss
3436,1437,Kids,Soccer,Mercurial Superfly,L,2,6110.03,0.62,4643.62,11-06-2025,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
3437,1438,Kids,Soccer,Tiempo Legend,M,2,6110.03,0.62,4643.62,10-05-2024,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
3438,1439,Women,Soccer,Phantom GT,7,3,6110.03,0.18,15030.67,01-08-2024,Retail,Hyderabad,2199.61,15030.67,12831.06,2199.61,Profit
2043,1440,Kids,Running,React Infinity,6,2,5395.6,0.06,10143.73,01-08-2024,Online,Delhi,2589.89,10143.73,7553.84,2589.89,Profit
3440,1441,Kids,Lifestyle,Waffle One,M,3,6110.03,0.62,6965.43,01-08-2024,Online,Mumbai,-5865.63,6965.43,12831.06,-5865.63,Loss
3441,1442,Kids,Running,Free RN,12,2,9313.98,0.62,7078.62,01-08-2024,Retail,Delhi,-5960.95,7078.62,13039.57,-5960.95,Loss
3442,1443,Kids,Basketball,Zoom Freak,XL,4,6110.03,0.62,9287.25,21-01-2025,Online,Mumbai,-7820.83,9287.25,17108.08,-7820.83,Loss
3443,1444,Kids,Basketball,Zoom Freak,8,2,2989.01,0.62,2271.65,01-08-2024,Retail,Mumbai,-1912.96,2271.65,4184.61,-1912.96,Loss
3444,1445,Men,Basketball,LeBron 20,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
3445,1446,Men,Lifestyle,Blazer Mid,10,2,4693.81,0.62,3567.3,01-08-2024,Retail,Bangalore,-3004.03,3567.3,6571.33,-3004.03,Loss
3446,1447,Men,Lifestyle,Dunk Low,8,2,6110.03,0.62,4643.62,01-08-2024,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
3447,1448,Women,Basketball,LeBron 20,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
2038,1449,Kids,Lifestyle,Air Force 1,L,2,7609.9,0.05,14458.81,01-08-2024,Online,Delhi,3804.95,14458.81,10653.86,3804.95,Profit
3449,1450,Men,Training,ZoomX Invincible,L,0,6110.03,0.25,0,01-08-2024,Retail,Delhi,0,0,0,0,Break-even
3450,1451,Men,Running,React Infinity,M,3,6110.03,0.62,6965.43,16-01-2024,Retail,Bangalore,-5865.63,6965.43,12831.06,-5865.63,Loss
3451,1452,Men,Training,SuperRep Go,7,2,6110.03,0.62,4643.62,01-08-2024,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
3452,1453,Men,Training,SuperRep Go,11,2,6110.03,0.62,4643.62,01-08-2024,Online,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
3453,1454,Kids,Soccer,Phantom GT,L,0,2033.28,0.62,0,01-08-2024,Retail,Delhi,0,0,0,0,Break-even
3454,1455,Kids,Basketball,Zoom Freak,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
3455,1456,Women,Soccer,Premier III,L,2,5947.51,0.62,4520.11,01-08-2024,Retail,Hyderabad,-3806.4,4520.11,8326.51,-3806.4,Loss
3456,1457,Women,Basketball,Air Jordan,12,2,3011.32,0.62,2288.6,01-08-2024,Online,Delhi,-1927.25,2288.6,4215.85,-1927.25,Loss
3457,1458,Women,Training,Flex Trainer,11,2,6110.03,0.81,2321.81,01-08-2024,Online,Pune,-6232.23,2321.81,8554.04,-6232.23,Loss
3458,1459,Women,Running,Pegasus Turbo,L,2,6110.03,0.83,2077.41,01-08-2024,Online,Mumbai,-6476.63,2077.41,8554.04,-6476.63,Loss
3459,1460,Men,Lifestyle,Blazer Mid,L,2,6100.23,0.62,4636.17,01-08-2024,Retail,Hyderabad,-3904.15,4636.17,8540.32,-3904.15,Loss
3460,1461,Women,Running,React Infinity,XL,0,5403.67,0.62,0,01-08-2024,Online,Pune,0,0,0,0,Break-even
2004,1462,Kids,Running,Free RN,10,1,6110.03,0.62,2321.81,01-08-2024,Online,Hyderabad,-1955.21,2321.81,4277.02,-1955.21,Loss
3462,1463,Women,Basketball,Kyrie Flytrap,L,3,2610.98,0.62,2976.52,01-08-2024,Retail,Bangalore,-2506.54,2976.52,5483.06,-2506.54,Loss
3463,1464,Women,Soccer,Phantom GT,12,1,6110.03,0.62,2321.81,01-08-2024,Retail,Pune,-1955.21,2321.81,4277.02,-1955.21,Loss
3464,1465,Kids,Training,Flex Trainer,XL,0,3362.64,0.62,0,01-08-2024,Online,Bangalore,0,0,0,0,Break-even
3465,1466,Men,Lifestyle,Dunk Low,L,2,6110.03,0.62,4643.62,29-11-2023,Online,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
3466,1467,Men,Basketball,Kyrie Flytrap,L,2,6498.22,0.5,6498.22,01-08-2024,Retail,Mumbai,-2599.29,6498.22,9097.51,-2599.29,Loss
3467,1468,Men,Lifestyle,Air Force 1,M,2,6110.03,0.62,4643.62,01-08-2024,Online,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
3468,1469,Men,Soccer,Phantom GT,L,4,9577.99,0.93,2681.84,01-08-2024,Online,Kolkata,-24136.53,2681.84,26818.37,-24136.53,Loss
3469,1470,Kids,Running,Air Zoom,10,1,4590.24,0.62,1744.29,01-08-2024,Online,Mumbai,-1468.88,1744.29,3213.17,-1468.88,Loss
3470,1471,Kids,Soccer,Tiempo Legend,M,2,6110.03,0.62,4643.62,01-08-2024,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
3471,1472,Kids,Lifestyle,Waffle One,L,0,5637.46,0.62,0,01-08-2024,Retail,Kolkata,0,0,0,0,Break-even
3472,1473,Men,Basketball,Air Jordan,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
3473,1474,Kids,Soccer,Premier III,M,4,3551.05,0.62,5397.6,01-08-2024,Online,Delhi,-4545.34,5397.6,9942.94,-4545.34,Loss
3474,1475,Women,Basketball,LeBron 20,M,2,6506.07,0.62,4944.61,01-08-2024,Retail,Hyderabad,-4163.89,4944.61,9108.5,-4163.89,Loss
3475,1476,Kids,Soccer,Tiempo Legend,L,1,2120.44,0.62,805.77,01-08-2024,Online,Mumbai,-678.54,805.77,1484.31,-678.54,Loss
3476,1477,Men,Training,Flex Trainer,11,2,3891.22,0.37,4902.94,01-08-2024,Retail,Mumbai,-544.77,4902.94,5447.71,-544.77,Loss
3477,1478,Men,Basketball,Air Jordan,M,2,4135.26,0.62,3142.8,01-08-2024,Online,Delhi,-2646.56,3142.8,5789.36,-2646.56,Loss
3478,1479,Kids,Training,Flex Trainer,9,2,6110.03,0.62,4643.62,17-05-2025,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
3479,1480,Women,Training,ZoomX Invincible,XL,4,6110.03,0.62,9287.25,01-08-2024,Retail,Mumbai,-7820.83,9287.25,17108.08,-7820.83,Loss
3480,1481,Kids,Running,Free RN,M,4,2917.45,0.62,4434.52,01-08-2024,Online,Bangalore,-3734.34,4434.52,8168.86,-3734.34,Loss
3481,1482,Women,Lifestyle,Air Force 1,XL,4,6110.03,0.62,9287.25,15-10-2023,Online,Bangalore,-7820.83,9287.25,17108.08,-7820.83,Loss
3482,1483,Men,Soccer,Mercurial Superfly,M,2,6110.03,0.62,4643.62,01-08-2024,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
3483,1484,Men,Lifestyle,Air Force 1,L,4,4733.92,0.62,7195.56,04-12-2024,Online,Kolkata,-6059.42,7195.56,13254.98,-6059.42,Loss
3484,1485,Kids,Lifestyle,Dunk Low,12,2,2638.44,0.62,2005.21,01-08-2024,Online,Bangalore,-1688.61,2005.21,3693.82,-1688.61,Loss
3485,1486,Women,Lifestyle,Dunk Low,L,2,6110.03,0.62,4643.62,14-12-2024,Retail,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
3486,1487,Kids,Training,SuperRep Go,L,4,6110.03,0.62,9287.25,01-08-2024,Retail,Delhi,-7820.83,9287.25,17108.08,-7820.83,Loss
3487,1488,Men,Lifestyle,Dunk Low,M,2,3240.99,0.42,3759.55,01-08-2024,Online,Hyderabad,-777.84,3759.55,4537.39,-777.84,Loss
3488,1489,Women,Soccer,Tiempo Legend,XL,4,6110.03,0.62,9287.25,01-08-2024,Online,Kolkata,-7820.83,9287.25,17108.08,-7820.83,Loss
3489,1490,Kids,Running,React Infinity,8,2,6110.03,0.62,4643.62,01-08-2024,Online,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
3490,1491,Men,Running,Free RN,L,0,6110.03,0.98,0,08-07-2025,Online,Delhi,0,0,0,0,Break-even
